850
-276	13.11928756	-2.969969251	-21.35565903	-39.68990933	-31.38540458	-23.99098255	-11.19047136	1.130267962
-275	13.11928756	-2.969969251	-21.35565903	-39.68990933	-31.38540458	-23.99098255	-11.19047136	1.130267962
-274	12.69672054	-3.445896267	-21.89238604	-40.28711634	-32.0833516	-24.77862956	-12.13339838	0.037880946
-273	13.76797054	-2.445303047	-20.9723013	-39.44711634	-31.15797871	-23.77723973	-11.00041533	1.297525014
-272	14.03922054	-2.244709826	-20.85221655	-39.40711634	-31.03260583	-23.5758499	-10.66743227	1.757169082
-271	13.48037568	-2.85691469	-21.52522142	-40.14060121	-31.8668307	-24.49977477	-11.74663714	0.528504218
-270	11.54390494	-4.846745426	-23.57585215	-42.25171194	-34.07868143	-26.8013255	-14.20346787	-2.077786518
-269	12.60101259	-3.913654558	-22.78406976	-41.60049429	-33.4428309	-26.17915802	-13.60498718	-1.502104802
-268	12.60101259	-3.913654558	-22.78406976	-41.60049429	-33.4428309	-26.17915802	-13.60498718	-1.502104802
-267	10.14064102	-6.427386126	-25.35860133	-44.23550586	-36.17858247	-29.00460959	-16.58571874	-4.63229637
-266	7.323401784	-9.297985366	-28.29000057	-47.2273851	-39.27120171	-32.18692883	-19.92331798	-8.11935561
-265	4.982339616	-11.69240753	-30.74522273	-49.74308727	-41.88764388	-34.893071	-22.78474015	-11.13023778
-264	3.537953872	-13.19015328	-32.30376848	-51.36211301	-43.60740962	-36.70253674	-24.7494859	-13.24444352
-263	2.949944488	-13.83152266	-33.00593786	-52.1247624	-44.47079901	-37.65562613	-25.85785528	-14.50227291
-262	2.949944488	-13.83152266	-33.00593786	-52.17102512	-44.61780173	-37.89232885	-26.249838	-15.04371563
-261	2.623355256	-14.21147189	-33.44668709	-52.67225435	-45.21977096	-38.58399808	-27.09678723	-16.04012486
-260	2.623355256	-14.21147189	-33.44668709	-52.67225435	-45.21977096	-38.58399808	-27.09678723	-16.04012486
-259	2.562958552	-14.3252286	-33.6212438	-52.90729105	-45.55554766	-39.00947478	-27.67754394	-16.77034156
-258	2.562958552	-14.3252286	-33.6212438	-52.90729105	-45.55554766	-39.00947478	-27.67754394	-16.77034156
-257	4.481665199	-12.54941822	-32.00825376	-51.45626441	-43.9344867	-37.23701339	-25.64299271	-14.48352381
-256	4.481665199	-12.54941822	-32.00825376	-51.45626441	-43.9344867	-37.23701339	-25.64299271	-14.48352381
-255	4.481665199	-12.54941822	-32.00825376	-51.45626441	-43.9344867	-37.23701339	-25.64299271	-14.48352381
-254	5.523377718	-11.65060197	-31.27225785	-50.88223189	-43.19041985	-36.34154613	-24.48543562	-13.07370019
-253	6.054839109	-11.26203685	-31.04651307	-50.8184505	-42.95660414	-35.95632999	-23.83812965	-12.1741277
-252	6.054839109	-11.26203685	-31.04651307	-50.8184505	-42.95660414	-35.95632999	-23.83812965	-12.1741277
-251	6.054839109	-11.26203685	-31.04651307	-50.8184505	-42.95660414	-35.95632999	-23.83812965	-12.1741277
-250	6.5863005	-10.87347173	-30.82076829	-50.75466911	-42.72278843	-35.57111385	-23.19082368	-11.27455521
-249	11.13598953	-6.466678978	-26.57679587	-46.67266008	-38.47074508	-31.16767008	-18.52529008	-6.356755078
-248	11.13598953	-6.466678978	-26.57679587	-46.67266008	-38.47074508	-31.16767008	-18.52529008	-6.356755078
-247	11.13598953	-6.466678978	-26.57679587	-46.67266008	-38.47074508	-31.16767008	-18.52529008	-6.356755078
-246	11.13598953	-6.466678978	-26.57679587	-46.67266008	-38.47074508	-31.16767008	-18.52529008	-6.356755078
-245	11.13598953	-6.466678978	-26.57679587	-46.67266008	-38.47074508	-31.16767008	-18.52529008	-6.356755078
-244	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-243	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-242	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-241	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-240	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-239	10.10081317	-7.555215338	-27.72613223	-47.88247644	-39.78130144	-32.56792644	-20.08082644	-8.061751438
-238	9.551396508	-8.157991998	-28.38970889	-48.6065331	-40.6060981	-33.4824231	-21.1506031	-9.280988098
-237	8.603145568	-9.159602938	-29.45211983	-49.72942404	-41.82972904	-34.79575404	-22.61921404	-10.89905904
-236	8.603145568	-9.159602938	-29.4944354	-49.83221961	-42.03326461	-35.08898961	-23.06772961	-11.49703461
-235	10.45807082	-7.447573954	-27.94522676	-48.44497435	-40.47598503	-33.38030961	-21.09695978	-9.273998251
-234	11.8186903	-6.22985075	-26.89032389	-47.55203488	-39.41301123	-32.16593539	-19.62049573	-7.545267675
-233	12.31826099	-5.873176326	-26.69646981	-47.52014418	-39.21108622	-31.81260995	-19.00508045	-6.677585877
-232	13.23241073	-5.10192286	-26.08803668	-47.07367445	-38.59458216	-31.04470546	-17.97508614	-5.395325038
-231	18.06911602	-0.408113844	-21.557048	-42.70464916	-34.05552255	-26.35424543	-13.02253628	-0.190508649
-230	24.0060503	5.385924168	-15.92583033	-37.23539487	-28.41623394	-20.5635564	-6.969757417	6.114536735
-229	24.0060503	5.385924168	-15.92583033	-37.23539487	-28.41623394	-20.5635564	-6.969757417	6.114536735
-228	23.50989677	4.836410633	-16.53614387	-37.90618841	-29.18776748	-21.42478994	-7.986270952	4.9485632
-227	27.10286493	8.286482524	-13.24889231	-34.78090025	-25.89244499	-17.97806703	-4.277458214	8.909642464
-226	27.72999841	8.77071973	-12.92747545	-34.62144677	-25.56295719	-17.4971788	-3.53448016	9.904887043
-225	28.64414814	9.541973196	-12.31904232	-34.17497703	-24.94645313	-16.72927432	-2.504485847	11.18714788
-224	30.30772923	11.06265801	-10.96117785	-32.97907595	-23.58051773	-15.21193849	-0.725060188	13.21884007
-223	30.30772923	11.06265801	-10.96117785	-32.97907595	-23.58051773	-15.21193849	-0.725060188	13.21884007
-222	30.30772923	11.06265801	-10.96117785	-32.97907595	-23.58051773	-15.21193849	-0.725060188	13.21884007
-221	30.80729992	11.41933243	-10.76732376	-32.94718526	-23.37859271	-14.85861305	-0.109644916	14.08652186
-220	32.39115426	12.8602905	-9.489186029	-31.83101091	-22.09238405	-13.42100396	1.590054003	16.03848731
-219	32.95450635	13.28074632	-9.231550552	-31.73533883	-21.82667764	-13.00389713	2.269250666	16.9699505
-218	32.95450635	13.28074632	-9.231550552	-31.73533883	-21.82667764	-13.00389713	2.269250666	16.9699505
-217	34.873213	15.05655669	-7.618560516	-30.28431218	-20.20561667	-11.23143574	4.303801889	19.25676825
